Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit,Sales Amount,Order_Year,Order_Month,Order_Day
Zudio,India,West Bengal,Aurangabad,Men,Hoodies,79,427110,Owned,28-03-2022,1200,Laura Holland,M34,"095 Lauren Isle Suite 014 Kimberlyton, MS 85222",10 AM - 9 PM,6,Available,"CCTV, Alarm",90608,28-09-2024,September,261204,David Martin,448,1324,4,2118.4,5296,2024,9,28
Zudio,India,Maharashtra,Vadodara,Women,Shoes,44,401120,Rented,15-04-2023,1200,James Holt Jr.,M27,"2142 Kendra Spur Dawnchester, WV 34621",10 AM - 7 PM,14,Available,Alarm,11757,11-08-2024,August,809487,Jennifer Obrien,391,2357,7,6599.6,16499,2024,8,11
Zudio,India,Delhi,New Delhi,Men,Skirts,62,419749,Owned,20-06-2021,800,Donna Davidson,M49,"308 Hernandez Square Mcdanielland, SD 86676",10 AM - 9 PM,10,Not Available,,27583,23-03-2024,March,610653,James Ryan,217,2075,5,4150,10375,2024,3,23
Zudio,India,Maharashtra,Bhopal,Men,Shoes,2,431772,Rented,26-03-2023,1300,Randy Clark,M15,"271 Taylor Oval Garciatown, WA 78956",9 AM - 8 PM,16,Not Available,,75370,04-03-2024,March,913822,Vanessa Palmer,836,852,4,1363.2,3408,2024,3,4
Zudio,India,Tamil Nadu,Visakhapatnam,Women,Skirts,32,424754,Rented,29-01-2023,1100,Kristin Giles,M61,"PSC 5536, Box 3561 APO AE 76088",9 AM - 8 PM,14,Not Available,"CCTV, Alarm",68768,29-03-2024,March,152996,Jessica Wyatt,716,781,7,2186.8,5467,2024,3,29
Zudio,India,Tamil Nadu,Jalna,Women,Shirts,89,436090,Rented,10-02-2023,950,Teresa Moore,M43,"602 Kelsey Underpass Suite 385 Vaughnchester, DE 53038",10 AM - 7 PM,16,Not Available,"CCTV, Alarm",80387,25-05-2024,May,906913,Kyle Edwards,504,1559,4,2494.4,6236,2024,5,25
Zudio,India,Karnataka,Madurai,Kids,T-shirts,7,412379,Rented,18-09-2021,1200,Jennifer Harris,M35,"75771 Tracey Mews New Danielfort, IL 05839",9 AM - 8 PM,18,Available,"CCTV, Alarm",29256,13-06-2024,June,123924,Sharon Cummings,991,2267,6,5440.8,13602,2024,6,13
Zudio,India,Rajasthan,Faridabad,Men,Tops,91,403840,Owned,28-03-2020,1300,Christopher Reyes,M93,"4168 Michael Springs Suite 012 Laurenton, IA 09287",11 AM - 8 PM,12,Not Available,Alarm,66490,07-07-2024,July,509133,Justin Nunez,724,2219,2,1775.2,4438,2024,7,7
Zudio,India,Delhi,Thane,Men,Skirts,39,417492,Owned,31-05-2023,1000,Ann Mcconnell,M97,"024 Veronica Stravenue Apt. 337 West Jessicaport, NM 58448",10 AM - 7 PM,4,Available,Alarm,57082,06-01-2024,January,578734,Dustin King,822,2478,5,4956,12390,2024,1,6
Zudio,India,Maharashtra,Visakhapatnam,Men,Shirts,12,402990,Rented,21-04-2022,800,Kyle Chung,M46,"261 Adam Vista Christopherfort, IN 61421",10 AM - 9 PM,19,Not Available,"CCTV, Alarm",79865,28-01-2024,January,403351,Jessica Small,961,912,4,1459.2,3648,2024,1,28
Zudio,India,Rajasthan,Nashik,Men,Skirts,88,418615,Rented,08-04-2024,1100,Sheila Ross,M91,"502 Anderson Turnpike South Laura, IA 45762",10 AM - 7 PM,8,Not Available,,49029,31-05-2024,May,360759,Jeffrey Reynolds,650,1531,1,612.4,1531,2024,5,31
Zudio,India,Rajasthan,Solapur,Men,Shirts,100,414084,Rented,18-07-2024,1200,Laura Thompson,M38,Unit 2960 Box 1511 DPO AE 16116,11 AM - 8 PM,6,Available,"CCTV, Alarm",64634,28-05-2024,May,365052,Sarah Johnson DDS,735,1286,3,1543.2,3858,2024,5,28
Zudio,India,West Bengal,Kolkata,Kids,Jeans,45,437547,Rented,19-10-2024,1100,Carlos White,M99,"34672 Edwards Spring South Leahville, MN 36096",10 AM - 9 PM,14,Not Available,"CCTV, Alarm",71221,01-07-2024,July,283107,Felicia Goodwin,761,949,2,759.2,1898,2024,7,1
Zudio,India,Gujarat,Coimbatore,Men,Skirts,48,403908,Rented,02-06-2022,1300,Raymond Williams,M25,"50061 Chandler Vista Port Dannyview, DE 21328",9 AM - 8 PM,17,Not Available,,34505,29-08-2024,August,359162,Joseph Archer,336,2040,6,4896,12240,2024,8,29
Zudio,India,Karnataka,Chennai,Men,Hoodies,14,403998,Rented,06-12-2023,1200,Kimberly Brooks,M21,"PSC 0674, Box 0838 APO AE 68332",11 AM - 8 PM,14,Not Available,,60443,24-05-2024,May,533723,Andrew Combs DDS,311,2066,3,2479.2,6198,2024,5,24
Zudio,India,Karnataka,Satara,Men,Jeans,36,438427,Rented,06-06-2021,1300,Michelle Garcia,M42,"861 Gordon Station Apt. 942 Penaborough, KY 08838",10 AM - 9 PM,5,Not Available,"CCTV, Alarm",70501,04-07-2024,July,920179,Mckenzie Mills,643,1261,6,3026.4,7566,2024,7,4
Zudio,India,Uttar Pradesh,Indore,Kids,Sweaters,49,416428,Rented,27-11-2022,1300,Daniel Martinez,M85,"66288 Phillips Brook Apt. 385 North Emilymouth, CA 27413",10 AM - 9 PM,7,Available,,81452,02-08-2024,August,603472,Caitlin Chang,297,2945,1,1178,2945,2024,8,2
Zudio,India,Tamil Nadu,Surat,Kids,Sweaters,24,429971,Rented,10-02-2020,1300,Cynthia Parks,M87,"8343 Maxwell Mission New Cathy, IL 03331",11 AM - 8 PM,16,Not Available,"CCTV, Alarm",35093,14-05-2024,May,360791,Michael Stewart,955,1909,5,3818,9545,2024,5,14
Zudio,India,Gujarat,Kolkata,Women,Jackets,61,421377,Owned,20-03-2024,1100,Tammy Preston,M47,USNV Fitzgerald FPO AE 97889,10 AM - 9 PM,6,Not Available,Alarm,72723,03-04-2024,April,373592,Allison Mclaughlin,537,2321,2,1856.8,4642,2024,4,3
Zudio,India,West Bengal,Ranchi,Women,T-shirts,27,400924,Owned,12-07-2023,1100,Keith Castro,M82,USNV Gonzalez FPO AA 13404,9 AM - 8 PM,12,Not Available,CCTV,99089,22-04-2024,April,672403,Natalie Hernandez,316,784,6,1881.6,4704,2024,4,22
Zudio,India,Tamil Nadu,Hyderabad,Men,Tops,79,401551,Rented,17-07-2020,1100,Spencer Patterson DDS,M67,"500 Linda Drive North Williamtown, DE 49989",11 AM - 8 PM,17,Not Available,,21024,23-08-2024,August,288940,Jerome Campbell,511,1653,1,661.2,1653,2024,8,23
Zudio,India,West Bengal,Ranchi,Men,T-shirts,21,433540,Rented,11-12-2020,800,Rachael Clark,M3,"00792 Marc Road South Caitlinside, GA 10652",9 AM - 8 PM,7,Not Available,CCTV,83209,05-01-2024,January,857168,Wanda Jones,417,2493,3,2991.6,7479,2024,1,5
Zudio,India,Tamil Nadu,Kolhapur,Kids,Dresses,82,439573,Owned,21-05-2020,800,Jeffrey Richards,M51,Unit 4895 Box 3111 DPO AA 88357,11 AM - 8 PM,17,Not Available,"CCTV, Alarm",30713,15-11-2024,November,308272,Michael Shaw,653,2460,7,6888,17220,2024,11,15
Zudio,India,Maharashtra,New Delhi,Kids,Dresses,51,429093,Rented,13-01-2024,950,Deanna Robinson,M59,"1093 Joseph Villages West Timothy, DE 52526",10 AM - 9 PM,19,Not Available,"CCTV, Alarm",86454,30-09-2024,September,901246,Brendan Wilson,704,1765,8,5648,14120,2024,9,30
Zudio,India,Uttar Pradesh,Mumbai,Men,Shirts,4,405685,Owned,18-07-2022,800,Jennifer Cooper,M65,"64170 Johnson Locks New Gloriafurt, CO 04753",10 AM - 7 PM,7,Available,"CCTV, Alarm",43132,14-10-2024,October,530371,Katherine Simpson,345,1646,4,2633.6,6584,2024,10,14
Zudio,India,Uttar Pradesh,Nashik,Women,Pants,27,422124,Owned,18-09-2023,1300,Darren Burton,M18,"27943 Angelica Lights Apt. 680 New Joanchester, WI 51804",10 AM - 7 PM,6,Available,CCTV,28346,20-04-2024,April,831120,Philip Mccann,817,1364,4,2182.4,5456,2024,4,20
Zudio,India,Karnataka,Jammu,Women,Dresses,34,413045,Rented,25-04-2023,1400,Emily Young,M90,"PSC 1132, Box 0717 APO AE 98120",10 AM - 9 PM,14,Available,Alarm,81536,07-09-2024,September,213716,Rachael Flores,740,2710,3,3252,8130,2024,9,7
Zudio,India,Tamil Nadu,Guwahati,Kids,Skirts,13,410234,Rented,11-02-2023,1300,Jenna Wheeler,M47,"PSC 3464, Box 5320 APO AP 58630",10 AM - 7 PM,17,Not Available,,12364,31-08-2024,August,523140,Samuel Rodriguez,718,722,1,288.8,722,2024,8,31
Zudio,India,Delhi,New Delhi,Men,Pants,67,412118,Rented,01-08-2022,1300,Isaiah Gould,M99,"0308 Harris Plaza Suite 140 North Johnburgh, NJ 73731",10 AM - 7 PM,6,Available,Alarm,65085,04-08-2024,August,944249,Rebecca Vazquez,632,829,3,994.8,2487,2024,8,4
Zudio,India,Rajasthan,Kolkata,Kids,Jeans,62,437402,Owned,02-12-2021,950,Julie Chavez,M58,"0131 Stark Path South Brenda, TX 30007",11 AM - 8 PM,17,Not Available,Alarm,99822,17-06-2024,June,145804,David Hardin,314,1415,7,3962,9905,2024,6,17
Zudio,India,Gujarat,Satara,Women,Shirts,8,411889,Owned,23-11-2023,1400,Nancy Schneider,M52,"621 Sweeney Shoal Port Thomasmouth, NE 29250",10 AM - 7 PM,5,Not Available,Alarm,68266,12-04-2024,April,392487,Dennis White,939,1336,8,4275.2,10688,2024,4,12
Zudio,India,Gujarat,Jammu,Kids,Jackets,49,421257,Owned,21-07-2022,1300,Angela Moore,M66,"0948 Brandon Roads South Tracey, OK 80087",9 AM - 8 PM,3,Not Available,CCTV,77743,17-10-2024,October,223699,John Mccarthy,973,1507,2,1205.6,3014,2024,10,17
Zudio,India,Maharashtra,Ahmedabad,Kids,Dresses,60,412389,Rented,23-10-2024,800,Connie Rogers,M91,"5439 Brian Way Suite 322 South Morgan, AZ 43569",10 AM - 7 PM,3,Not Available,CCTV,62266,16-05-2024,May,111777,Warren Hansen,726,2555,1,1022,2555,2024,5,16
Zudio,India,Uttar Pradesh,Ranchi,Men,Shirts,18,404593,Owned,24-03-2021,950,Ian Anderson,M85,"21228 Robert Islands Suite 219 Davischester, ME 71872",10 AM - 7 PM,19,Not Available,CCTV,32183,19-04-2024,April,574230,Leonard Kelly,906,2973,4,4756.8,11892,2024,4,19
Zudio,India,Karnataka,Satara,Women,Tops,12,424385,Owned,12-01-2022,1200,Philip Jones,M42,"043 Lee Flat Apt. 368 Mckayton, AR 64112",9 AM - 8 PM,5,Not Available,"CCTV, Alarm",99546,02-01-2024,January,360759,Paul Mcdaniel,717,2915,6,6996,17490,2024,1,2
Zudio,India,West Bengal,Bhopal,Men,Shirts,11,425181,Rented,22-04-2021,950,Joshua White,M84,"11346 Osborne Gardens Lake Ellenhaven, WI 19050",11 AM - 8 PM,14,Not Available,Alarm,63150,19-11-2024,November,814701,Kevin Massey,771,2488,8,7961.6,19904,2024,11,19
Zudio,India,Gujarat,Chhattisgarh,Women,Skirts,20,423744,Owned,16-04-2020,1100,Jonathan Jordan,M60,"2687 Wyatt Spur Suite 262 Salazarshire, SD 37672",9 AM - 8 PM,18,Not Available,"CCTV, Alarm",33526,02-06-2024,June,236011,Brian Morrow,659,633,7,1772.4,4431,2024,6,2
Zudio,India,Gujarat,Ahmedabad,Men,Jackets,55,401600,Owned,24-03-2021,1300,Michael Reed,M46,"77550 Kevin Divide Michaelbury, WA 79258",9 AM - 8 PM,12,Not Available,,78573,18-03-2024,March,497208,Jaclyn Rodriguez,285,1410,3,1692,4230,2024,3,18
Zudio,India,Tamil Nadu,Noida,Kids,Dresses,31,416238,Owned,09-04-2023,1300,Kelly Hernandez,M80,"30727 Petersen Avenue Anthonyfurt, AL 36734",9 AM - 8 PM,18,Not Available,Alarm,62795,17-04-2024,April,278521,Megan Reed,527,2634,7,7375.2,18438,2024,4,17
Zudio,India,Gujarat,Rajkot,Men,Dresses,38,403011,Rented,20-06-2024,1000,Michelle Sanchez,M1,"71750 Gomez Prairie Kimland, NC 46845",10 AM - 9 PM,5,Available,,25110,25-10-2024,October,392803,Wayne Rivas,606,874,6,2097.6,5244,2024,10,25
Zudio,India,Tamil Nadu,Meerut,Men,Pants,86,436419,Owned,06-03-2023,950,Hannah Delgado,M12,"4899 King Trail Suite 975 Garcialand, NV 62503",10 AM - 9 PM,6,Not Available,,15269,18-05-2024,May,177166,Melissa James,328,1427,2,1141.6,2854,2024,5,18
Zudio,India,Uttar Pradesh,Goa,Men,Shirts,37,401359,Rented,13-01-2023,1400,Gregory Dunn,M61,"7066 Tracy Radial East Michellefort, OR 62350",10 AM - 7 PM,19,Available,,13923,02-02-2024,February,742477,Curtis Coleman,365,2918,1,1167.2,2918,2024,2,2
Zudio,India,Tamil Nadu,Coimbatore,Women,Dresses,64,401888,Owned,25-06-2020,1400,Lisa Jacobs,M63,"26474 Emma Cape Suttontown, IL 48311",9 AM - 8 PM,14,Not Available,CCTV,63978,05-09-2024,September,675521,William Estes,654,2540,2,2032,5080,2024,9,5
Zudio,India,Gujarat,Chhattisgarh,Kids,Sweaters,46,410867,Owned,13-04-2021,950,Pamela Davis,M2,"240 Erica Ford New Leah, ID 77442",10 AM - 7 PM,14,Not Available,"CCTV, Alarm",12372,10-04-2024,April,337909,Brandon Keith,697,1227,4,1963.2,4908,2024,4,10
Zudio,India,Karnataka,Nashik,Kids,Jeans,46,421415,Owned,10-08-2024,1100,Matthew Cantu,M38,"689 Thompson Circle Apt. 792 Lake Rachelshire, PA 99233",10 AM - 7 PM,11,Available,Alarm,41784,24-03-2024,March,611589,Lisa Chavez,954,1414,2,1131.2,2828,2024,3,24
Zudio,India,Uttar Pradesh,Aurangabad,Women,Shirts,38,430979,Owned,05-08-2021,1100,Alyssa Thomas,M79,"PSC 8450, Box 4865 APO AE 88856",11 AM - 8 PM,10,Not Available,,48348,26-05-2024,May,245973,Sarah King,237,1312,1,524.8,1312,2024,5,26
Zudio,India,Uttar Pradesh,Bengaluru,Women,Pants,91,431412,Rented,28-04-2023,1300,Samuel Reyes,M58,"341 Alec Prairie Apt. 696 South Cassandrastad, NJ 71116",11 AM - 8 PM,16,Not Available,Alarm,61953,23-06-2024,June,634376,James Stewart,799,1736,5,3472,8680,2024,6,23
Zudio,India,Maharashtra,Pondicherry,Women,Pants,53,434070,Owned,14-08-2022,1400,Natalie Carpenter,M92,"8223 Salinas Hills North Samanthafurt, MI 55205",10 AM - 9 PM,12,Not Available,CCTV,19166,21-01-2024,January,708802,Christopher Allison,913,1788,6,4291.2,10728,2024,1,21
Zudio,India,Tamil Nadu,Chennai,Kids,Dresses,50,408761,Owned,08-12-2020,800,Tracy Silva,M54,"71093 Crawford Radial Apt. 061 Sonyaburgh, UT 10321",9 AM - 8 PM,19,Available,,33585,28-04-2024,April,647935,Michael Conner,431,695,4,1112,2780,2024,4,28
Zudio,India,Rajasthan,New Delhi,Kids,Pants,78,437634,Rented,27-11-2020,1000,Mr. Antonio Carter DDS,M65,"220 Amy Cove Williamsland, NV 36783",10 AM - 9 PM,12,Not Available,Alarm,23604,06-08-2024,August,529962,William Taylor,938,1382,4,2211.2,5528,2024,8,6
Zudio,India,Gujarat,Thane,Women,Jackets,100,407673,Owned,30-06-2020,800,Tiffany Rivera,M16,"5781 Dylan Via Apt. 955 Wardton, OK 63120",10 AM - 7 PM,6,Available,Alarm,92793,19-05-2024,May,904001,Melanie Villanueva,809,2576,2,2060.8,5152,2024,5,19
Zudio,India,Maharashtra,Noida,Men,T-shirts,89,420947,Owned,04-06-2021,800,Tamara Burns,M33,"498 Rice Garden Smithstad, WA 88157",11 AM - 8 PM,14,Not Available,"CCTV, Alarm",63771,22-09-2024,September,268481,Daniel Ochoa,344,1085,8,3472,8680,2024,9,22
Zudio,India,Uttar Pradesh,Jalna,Kids,Jeans,53,426592,Rented,16-01-2024,1300,Megan Willis,M66,"1425 Michael Forest Tapiamouth, NY 21355",10 AM - 7 PM,18,Not Available,"CCTV, Alarm",70794,16-10-2024,October,226393,Tricia Hernandez,960,1853,1,741.2,1853,2024,10,16
Zudio,India,Gujarat,Jalna,Kids,Skirts,71,401743,Owned,23-04-2020,950,Ronald Conley,M43,"73458 Juan Roads Hudsonport, IA 03029",10 AM - 7 PM,20,Not Available,Alarm,32023,27-04-2024,April,985941,Sheila Bell,699,599,6,1437.6,3594,2024,4,27
Zudio,India,Karnataka,Pune,Men,Jackets,28,409746,Owned,05-06-2020,1100,Jeffrey Taylor,M40,"959 Christopher Way Hansonberg, NY 52463",11 AM - 8 PM,9,Available,CCTV,60572,20-11-2024,November,866999,Christopher Orr,278,1676,6,4022.4,10056,2024,11,20
Zudio,India,Karnataka,Jaipur,Women,Tops,76,407092,Rented,10-11-2022,1100,Allison Cooper,M36,"80906 Rogers Wall Suite 395 East Adrianfort, NM 09178",10 AM - 7 PM,4,Available,CCTV,51390,03-02-2024,February,718031,Clifford Smith,484,965,6,2316,5790,2024,2,3
Zudio,India,Rajasthan,Lucknow,Men,Skirts,46,401713,Owned,23-02-2024,1400,Lindsey Lee MD,M99,"357 Jimenez Drives Apt. 977 North Travis, WA 07740",11 AM - 8 PM,4,Not Available,Alarm,11711,20-04-2024,April,316137,Ann Baker,823,2517,2,2013.6,5034,2024,4,20
Zudio,India,Maharashtra,Noida,Kids,Skirts,59,421722,Owned,08-01-2023,1400,Shannon Bryant,M93,"106 Clinton Harbors Apt. 415 North Christopher, MS 62740",10 AM - 7 PM,14,Available,Alarm,92738,30-10-2024,October,476208,Patricia Mullen MD,723,2522,8,8070.4,20176,2024,10,30
Zudio,India,West Bengal,Mumbai,Kids,T-shirts,81,436232,Owned,19-05-2020,1100,Brittney Perkins,M63,"69780 Miller Causeway Suite 531 Michaelshire, VA 20641",11 AM - 8 PM,19,Available,,71944,08-02-2024,February,735962,Jasmine Jackson,571,2228,4,3564.8,8912,2024,2,8
Zudio,India,Rajasthan,Chandigarh,Women,Jeans,93,409375,Rented,04-04-2020,950,Christopher Butler,M90,"02188 Hudson Views Apt. 078 Zacharyfurt, IN 72656",11 AM - 8 PM,13,Not Available,"CCTV, Alarm",69882,02-11-2024,November,877688,Samuel Cameron,494,939,5,1878,4695,2024,11,2
Zudio,India,Rajasthan,Jalna,Men,Skirts,41,423262,Rented,14-05-2021,1000,Kevin King,M46,"497 Jose Pine Suite 171 Trevinoshire, NJ 59349",11 AM - 8 PM,18,Available,Alarm,70014,24-09-2024,September,410039,Patrick Ryan,427,2130,5,4260,10650,2024,9,24
Zudio,India,Maharashtra,Noida,Women,Jeans,43,430808,Rented,04-02-2020,1400,Elizabeth Lewis,M85,"504 Johnson Pines Lauraside, IN 51950",9 AM - 8 PM,20,Not Available,Alarm,70666,11-11-2024,November,788829,Lisa Kelly,811,1201,3,1441.2,3603,2024,11,11
Zudio,India,Uttar Pradesh,Thane,Men,Hoodies,34,418968,Rented,05-06-2023,1400,Matthew King,M97,"538 Gutierrez Road Ericaland, MN 19514",10 AM - 7 PM,14,Available,"CCTV, Alarm",10301,05-03-2024,March,854808,Sydney Archer,491,621,7,1738.8,4347,2024,3,5
Zudio,India,Maharashtra,Pondicherry,Kids,Sweaters,29,416978,Rented,16-12-2022,1000,Felicia Jordan,M28,"657 Diaz Ferry Suite 103 West Christopher, NC 05500",10 AM - 7 PM,5,Not Available,,78389,20-06-2024,June,533317,Ashley Martin,774,2222,6,5332.8,13332,2024,6,20
Zudio,India,Gujarat,Pondicherry,Men,T-shirts,42,422711,Rented,24-03-2021,1100,Gail Sharp,M7,"2187 Kevin Flats Ambermouth, KY 31330",11 AM - 8 PM,8,Not Available,Alarm,32085,15-10-2024,October,800822,Donna Nguyen,254,2942,2,2353.6,5884,2024,10,15
Zudio,India,Delhi,Hyderabad,Women,Sweaters,50,406149,Owned,02-06-2024,800,Sabrina Lawrence,M15,"5783 Romero Centers Sarahstad, OK 56457",11 AM - 8 PM,3,Not Available,CCTV,48970,15-06-2024,June,376972,Carlos Hernandez,767,1610,3,1932,4830,2024,6,15
Zudio,India,Delhi,Rajkot,Kids,Hoodies,12,415433,Rented,10-09-2024,800,Brian Jackson,M80,"128 Wilson Mountains Suite 101 Sherristad, VT 38523",10 AM - 9 PM,16,Available,"CCTV, Alarm",22505,19-01-2024,January,632274,Joanna Fisher,495,639,8,2044.8,5112,2024,1,19
Zudio,India,Uttar Pradesh,Thane,Men,Pants,3,411022,Owned,24-01-2021,1200,Justin Herring,M4,"8391 James Village East Rachelbury, NY 31807",9 AM - 8 PM,17,Not Available,CCTV,15142,25-02-2024,February,728859,Matthew Hebert,852,2658,4,4252.8,10632,2024,2,25
Zudio,India,Uttar Pradesh,Chhattisgarh,Kids,Dresses,32,431091,Rented,30-08-2022,1400,Vanessa Allen,M26,"6603 Samuel Corners Suite 496 Codyborough, MI 63930",9 AM - 8 PM,6,Not Available,CCTV,95558,21-10-2024,October,631599,Richard Russell,860,1658,1,663.2,1658,2024,10,21
Zudio,India,Maharashtra,Goa,Women,Shirts,47,401589,Rented,14-01-2024,1000,Angela Prince,M41,"102 Dominguez Roads Apt. 683 Yatesside, ND 91150",11 AM - 8 PM,4,Available,"CCTV, Alarm",10106,25-09-2024,September,908665,Charles Hill,266,522,7,1461.6,3654,2024,9,25
Zudio,India,Karnataka,Pondicherry,Kids,T-shirts,4,409103,Owned,07-11-2024,800,Ashlee Nelson,M58,"9779 Green Summit Kellyfurt, IA 90003",9 AM - 8 PM,3,Available,Alarm,48843,24-06-2024,June,187862,Keith Parsons,644,1241,5,2482,6205,2024,6,24
Zudio,India,Rajasthan,Kanpur,Kids,Shirts,35,426479,Owned,24-02-2024,1200,Hunter Newton,M42,"0219 Rhonda Glens Suite 348 Wangburgh, WI 64708",10 AM - 7 PM,5,Not Available,"CCTV, Alarm",90084,01-06-2024,June,507591,Dennis Fernandez,667,2970,3,3564,8910,2024,6,1
Zudio,India,Maharashtra,New Delhi,Men,Dresses,25,430157,Owned,04-02-2021,1000,Laurie Gay,M51,"70253 Gomez Locks Lake Susanbury, OR 31919",9 AM - 8 PM,5,Available,CCTV,18338,07-05-2024,May,447686,Roy Mclean,547,1788,5,3576,8940,2024,5,7
Zudio,India,Tamil Nadu,Kochi,Kids,Dresses,26,415718,Rented,10-11-2020,1000,Ryan Caldwell,M87,"99231 Bruce Harbor Suite 765 North Courtney, UT 80566",10 AM - 7 PM,8,Available,,35903,07-09-2024,September,722994,Christopher Humphrey,596,1062,7,2973.6,7434,2024,9,7
Zudio,India,Karnataka,Kanpur,Kids,Jeans,61,434890,Owned,16-05-2021,800,Erica Robles,M52,"544 Watson Oval Jonathanview, IL 93742",11 AM - 8 PM,8,Not Available,Alarm,13163,22-02-2024,February,431083,Kimberly Wolf,290,571,5,1142,2855,2024,2,22
Zudio,India,West Bengal,Aurangabad,Kids,Sweaters,85,426463,Rented,22-05-2022,950,Christopher Rosario,M34,"05511 Austin Stravenue East Stanley, ID 63301",9 AM - 8 PM,17,Available,Alarm,14332,30-11-2024,November,391141,Michael Maxwell,338,1014,1,405.6,1014,2024,11,30
Zudio,India,Tamil Nadu,Mumbai,Women,Sweaters,6,420300,Rented,22-08-2024,800,Gregory Brady,M53,"989 Wolf Place Suite 759 West Stevenberg, AL 80848",11 AM - 8 PM,15,Available,Alarm,48308,08-11-2024,November,473987,Stephen Buckley,585,2963,2,2370.4,5926,2024,11,8
Zudio,India,Tamil Nadu,Hyderabad,Women,Jackets,35,437517,Owned,06-02-2024,1000,Daniel Patterson,M27,"1909 Hill Square Apt. 129 East Bailey, PA 23537",11 AM - 8 PM,18,Available,Alarm,87710,12-06-2024,June,997762,Amanda Powell,901,2156,7,6036.8,15092,2024,6,12
Zudio,India,Tamil Nadu,Jammu,Men,Jackets,77,403917,Owned,25-07-2023,1000,David Avery,M51,"6337 Simmons Trafficway Apt. 046 North Ryan, AK 67614",9 AM - 8 PM,7,Available,"CCTV, Alarm",99981,23-08-2024,August,342889,Elizabeth Mason,932,2173,5,4346,10865,2024,8,23
Zudio,India,West Bengal,Solapur,Kids,Jackets,51,411204,Owned,11-03-2022,1000,Barbara Griffith,M75,"195 Malone Run Suite 556 Lisaton, ME 14285",10 AM - 9 PM,7,Available,CCTV,97016,26-07-2024,July,953775,Jessica Turner,369,1787,2,1429.6,3574,2024,7,26
Zudio,India,Delhi,Bengaluru,Women,Skirts,50,413295,Rented,23-11-2021,800,Catherine Powers,M45,"288 Rodriguez Row Lake Steven, WY 01238",10 AM - 7 PM,9,Available,,74803,24-11-2024,November,419263,Amanda Blake,904,2255,8,7216,18040,2024,11,24
Zudio,India,West Bengal,Jaipur,Kids,Skirts,60,413860,Owned,12-04-2021,800,Nathan Schroeder,M13,"3443 King Unions Suite 044 North Michelebury, AL 64407",11 AM - 8 PM,3,Not Available,Alarm,48858,14-10-2024,October,560490,Lauren Jones,401,732,3,878.4,2196,2024,10,14
Zudio,India,Maharashtra,Goa,Women,Skirts,10,410807,Rented,25-10-2022,1000,William Torres,M77,"5497 Rachel Key Suite 402 Harrisstad, ID 49865",10 AM - 9 PM,13,Not Available,,95388,08-02-2024,February,470739,John Morris,426,982,5,1964,4910,2024,2,8
Zudio,India,Rajasthan,Kolhapur,Kids,T-shirts,68,415199,Owned,01-05-2020,1400,Keith Alvarez,M35,"620 Golden Field Suite 225 East Diana, RI 13980",9 AM - 8 PM,11,Not Available,"CCTV, Alarm",14970,11-04-2024,April,526968,Joseph Smith,780,1163,6,2791.2,6978,2024,4,11
Zudio,India,Tamil Nadu,Bhopal,Men,Jeans,35,409559,Owned,17-10-2020,1000,Cody Edwards,M47,"40396 Kennedy Common West Eduardoville, IN 28861",10 AM - 9 PM,13,Not Available,"CCTV, Alarm",88997,26-08-2024,August,120006,Charlene Anderson,623,1588,4,2540.8,6352,2024,8,26
Zudio,India,Uttar Pradesh,Surat,Kids,Tops,97,434710,Rented,13-06-2021,1400,Jordan West,M85,"197 Marie Mills Apt. 149 Dicksontown, NY 77704",9 AM - 8 PM,7,Not Available,"CCTV, Alarm",77402,16-07-2024,July,401798,Stephen Barrett,484,905,2,724,1810,2024,7,16
Zudio,India,Delhi,Patna,Men,Hoodies,53,403614,Owned,12-09-2023,1300,Christine Hernandez,M36,"65024 Foster Square East Tiffany, IA 08240",10 AM - 9 PM,14,Not Available,,16821,04-01-2024,January,922221,Joseph Morse,426,1888,5,3776,9440,2024,1,4
Zudio,India,West Bengal,Madurai,Women,Tops,81,403107,Rented,31-08-2021,1100,Brent Richardson,M36,"65310 White Cliff Douglastown, KS 69816",10 AM - 9 PM,19,Not Available,Alarm,69957,28-05-2024,May,200234,Gerald Lin,683,2529,2,2023.2,5058,2024,5,28
