Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,Karnataka,Varanasi,Kids,Pants,10,411151,Owned,2020-03-07,1100,Jane Walsh,M44,"350 Andrew Keys Apt. 496 Tannerhaven, NE 45967",+1-085-890-0671x910,10 AM - 7 PM,6,Available,None,39381,2024-01-29,January,696272,Erin King,498,1878,7,5258.400000000001
Zudio,India,Karnataka,Madurai,Women,Shirts,51,422310,Rented,2022-04-15,950,James Lawson,M63,"7719 Hampton Courts Apt. 828 South Seanton, MN 24671",799.577.6420,10 AM - 7 PM,18,Not Available,Alarm,84789,2024-02-11,February,888234,Tanya Zamora,654,2446,8,7827.200000000001
Zudio,India,Rajasthan,Vadodara,Men,Pants,86,417915,Owned,2023-10-21,1400,Debbie Mckee,M38,"5457 Amanda Court Adkinsland, CT 34455",247-644-3240x6236,11 AM - 8 PM,18,Not Available,Alarm,88823,2024-02-16,February,192863,Seth Walker,701,1721,1,688.4000000000001
Zudio,India,Tamil Nadu,Chhattisgarh,Women,Sweaters,34,423901,Owned,2022-09-14,800,Donna Wright,M46,Unit 4881 Box 4394 DPO AA 63061,995.799.5526,10 AM - 7 PM,14,Available,"CCTV, Alarm",98242,2024-07-09,July,714187,Abigail Ward,860,861,5,1722.0
Zudio,India,Gujarat,Nashik,Kids,Skirts,83,417294,Owned,2020-05-01,1300,Elizabeth Mccarty,M78,USNV Diaz FPO AP 13007,626.648.4138x917,10 AM - 7 PM,8,Available,"CCTV, Alarm",38439,2024-09-03,September,939937,Brittany Dyer PhD,575,1429,8,4572.8
Zudio,India,Maharashtra,Varanasi,Kids,Hoodies,7,436406,Owned,2024-06-08,800,Andrew Camacho,M8,"0753 Banks Village Suite 324 Laurabury, MN 18087",060.765.8276,11 AM - 8 PM,3,Available,None,97405,2024-04-07,April,499578,Mark Miller,749,2553,3,3063.6000000000004
Zudio,India,Uttar Pradesh,Pondicherry,Men,Tops,8,401417,Rented,2020-05-09,1200,Nicholas Maddox,M12,"38480 Denise View Thompsonbury, AK 92067",001-233-090-2433x05781,10 AM - 7 PM,20,Available,"CCTV, Alarm",36572,2024-01-30,January,767523,Susan Norris,320,2413,5,4826.0
Zudio,India,Rajasthan,Visakhapatnam,Women,Skirts,23,431459,Rented,2021-06-12,1100,Gabriel Rodriguez,M12,"6027 Robert Road Suite 855 South Lauren, NM 40071",+1-331-676-2800,10 AM - 7 PM,6,Available,Alarm,88370,2024-04-01,April,694855,Crystal Phillips,704,820,2,656.0
Zudio,India,Rajasthan,Faridabad,Kids,Skirts,36,434798,Rented,2020-08-29,800,Norma Gilbert,M15,"005 Robert Fields Dawnside, AL 46856",452.507.3014,11 AM - 8 PM,14,Available,"CCTV, Alarm",35504,2024-10-08,October,318171,Dr. Michael Marsh MD,413,2412,6,5788.8
Zudio,India,Maharashtra,Thane,Kids,Shirts,73,408524,Rented,2021-05-23,1100,Curtis Smith,M99,"597 Logan Forks Suite 653 North Stephenchester, TX 03190",908.748.9785x9549,10 AM - 7 PM,10,Available,Alarm,31862,2024-10-23,October,636557,James Oneal,417,1545,8,4944.0
Zudio,India,Tamil Nadu,Patna,Kids,Sweaters,20,439045,Owned,2024-01-15,950,Reginald Hamilton,M76,"429 Foster Gateway Suite 521 South Anthonystad, KY 85208",(016)685-8144x69056,9 AM - 8 PM,9,Available,None,58346,2024-07-19,July,300268,Richard Wilcox,992,625,7,1750.0
Zudio,India,Rajasthan,Guwahati,Women,Skirts,86,438508,Rented,2023-01-06,1200,James Taylor II,M7,"8484 Kevin Forges Lake Matthewland, IA 54760",001-099-509-2921,10 AM - 9 PM,6,Available,Alarm,76901,2024-05-25,May,535535,Jeffrey Kennedy,640,2123,2,1698.4
Zudio,India,Tamil Nadu,Noida,Women,Tops,42,436155,Owned,2021-05-24,950,Karen Lutz,M65,"2762 Smith Spurs Apt. 059 New Stacychester, MD 55399",669-325-5149,10 AM - 7 PM,7,Not Available,CCTV,56475,2024-03-23,March,354744,Samuel Carlson,733,510,3,612.0
Zudio,India,Maharashtra,Pune,Men,Jeans,34,417830,Rented,2023-07-06,1400,Donna Stafford,M54,"9880 Lopez Gateway Cherylbury, CO 43717",(983)482-3289x8533,10 AM - 7 PM,19,Not Available,None,91010,2024-10-19,October,464437,Donna Anderson,964,599,4,958.4000000000001
Zudio,India,Maharashtra,Ranchi,Women,Skirts,19,416140,Owned,2023-02-23,800,Natalie Hays,M13,"24875 Carl Terrace Johnmouth, MI 34645",2412644786,10 AM - 7 PM,13,Not Available,Alarm,12429,2024-03-03,March,829753,Catherine Adams,694,1587,1,634.8000000000001
Zudio,India,Delhi,Kolkata,Women,Shirts,17,424319,Rented,2024-10-24,1000,Jose Buckley,M99,"96343 Parker Road Suite 191 South Darrylchester, CT 63875",863-741-1329x849,9 AM - 8 PM,9,Not Available,Alarm,69138,2024-06-05,June,575143,Bryan Gibson,354,1645,4,2632.0
Zudio,India,Uttar Pradesh,Bhopal,Men,Pants,98,416326,Owned,2021-03-01,800,Thomas Taylor,M72,"85165 Hood Track Mendezbury, CA 66346",202.688.9448,10 AM - 7 PM,11,Available,None,45519,2024-03-11,March,735236,Russell Armstrong,661,2166,6,5198.400000000001
Zudio,India,Maharashtra,Chandigarh,Men,Shoes,83,426667,Rented,2020-10-19,1000,Anthony Wood,M33,"296 Graves Bridge Port Davidchester, VT 96669",997-931-8983x094,10 AM - 9 PM,11,Available,CCTV,54045,2024-10-16,October,480094,Valerie Lee,685,2913,4,4660.8
Zudio,India,Gujarat,Hyderabad,Women,Tops,75,421268,Rented,2020-09-30,950,Robert Brooks,M50,"888 Rice Lakes Apt. 845 New William, VA 28863",5225712348,9 AM - 8 PM,12,Not Available,CCTV,10606,2024-09-12,September,982627,Nicholas Fernandez,370,825,2,660.0
Zudio,India,Tamil Nadu,Goa,Men,Shirts,44,400914,Rented,2020-05-14,800,Cheryl Long,M57,"818 Dudley Gardens Apt. 572 Laurenville, WI 29539",(132)681-0052x56348,11 AM - 8 PM,9,Not Available,CCTV,42636,2024-01-25,January,737402,Shane Russell,699,2378,8,7609.6
Zudio,India,Delhi,Visakhapatnam,Kids,Jackets,13,423549,Owned,2022-08-19,1200,Anthony Guzman,M70,"9762 Williams Corner Lake Peter, DE 83261",474-153-3195x7420,10 AM - 9 PM,20,Available,None,92658,2024-10-15,October,961075,Marc Hill,754,1099,3,1318.8000000000002
Zudio,India,Tamil Nadu,Indore,Men,Hoodies,99,428974,Rented,2021-08-22,1100,Angela Smith,M21,"23010 Nelson Mountains Apt. 394 Mackenzieside, MS 37581",069-651-6656x32513,11 AM - 8 PM,13,Not Available,Alarm,26706,2024-08-10,August,810159,Jose Garner,493,568,3,681.6
Zudio,India,Gujarat,Chennai,Men,T-shirts,16,411466,Rented,2024-05-26,1400,Austin May,M75,"202 Andrea Lakes Suite 559 West Sydney, MS 83600",704.887.6331,10 AM - 9 PM,4,Available,CCTV,33350,2024-10-07,October,630645,Cathy Stevens,848,1434,8,4588.8
Zudio,India,West Bengal,Chennai,Women,Tops,77,412812,Rented,2023-12-16,800,Erik Johnson,M89,"5667 Francisco Ports Suite 944 Matthewborough, MO 07010",069-350-5028,10 AM - 7 PM,3,Available,CCTV,44164,2024-04-07,April,811854,Scott Brown,276,792,6,1900.8000000000002
Zudio,India,Maharashtra,Bhopal,Kids,T-shirts,24,435341,Rented,2022-11-02,950,Kayla Nash,M66,"1886 Robles Prairie Suite 566 Julieshire, SC 15683",468.193.0313,9 AM - 8 PM,6,Not Available,"CCTV, Alarm",75205,2024-07-05,July,415198,Matthew Brown,615,1121,6,2690.4
Zudio,India,Karnataka,Mumbai,Women,Skirts,20,431305,Rented,2020-03-19,800,Laura Smith,M62,"67293 Miller Mountains Suite 685 East Susan, VT 16992",686-184-1787,10 AM - 7 PM,14,Not Available,Alarm,66166,2024-05-20,May,510633,Ryan Jordan,388,1577,1,630.8000000000001
Zudio,India,Maharashtra,Madurai,Kids,Shoes,96,423376,Rented,2023-01-14,800,Felicia Chase,M20,"PSC 1144, Box 2331 APO AP 93320",420-714-7254x256,9 AM - 8 PM,16,Available,CCTV,32284,2024-06-13,June,708659,Sara Anderson,478,2438,4,3900.8
Zudio,India,Gujarat,Kolkata,Men,Tops,82,427593,Owned,2020-09-09,800,Trevor Stewart,M89,"28757 Richardson Walk Suite 605 South Toddchester, NY 15152",367.837.2234x0675,11 AM - 8 PM,4,Not Available,None,28599,2024-10-06,October,918234,Sandra Medina,833,949,4,1518.4
Zudio,India,Maharashtra,Varanasi,Men,Skirts,44,402745,Owned,2020-04-28,950,Michael Cox,M99,Unit 6899 Box 0197 DPO AA 91778,529-246-9117,10 AM - 7 PM,18,Not Available,CCTV,22480,2024-10-28,October,771495,Cheryl Yang,591,2190,5,4380.0
Zudio,India,Uttar Pradesh,Kolkata,Men,Tops,100,419550,Rented,2024-08-29,1200,Brandon Torres,M31,"94860 Moody Ville Port Robertoside, SD 63185",500-557-3591x92816,11 AM - 8 PM,18,Not Available,CCTV,48032,2024-11-07,November,423232,Danielle Juarez,987,1535,2,1228.0
Zudio,India,Maharashtra,Noida,Men,Skirts,83,421598,Owned,2021-01-04,1100,Kyle Kelley,M16,"776 Cox Gardens Scottton, HI 66787",+1-827-505-7755x02863,10 AM - 9 PM,12,Available,None,10550,2024-08-16,August,100597,Jennifer Rocha,494,1461,3,1753.2
Zudio,India,Delhi,Lucknow,Kids,Shoes,79,431023,Rented,2022-01-08,1100,Kathryn Sims,M6,"62004 Cross Corners Apt. 179 Hallhaven, NY 77294",(790)928-8593,11 AM - 8 PM,9,Not Available,"CCTV, Alarm",73025,2024-02-04,February,159830,Joshua Scott,988,718,6,1723.2
Zudio,India,Gujarat,Ahmedabad,Women,Hoodies,86,423748,Rented,2023-10-10,800,Jonathan Jones PhD,M97,"8445 Clayton Throughway Wrightchester, AK 29827",786-581-0924,9 AM - 8 PM,10,Available,"CCTV, Alarm",50894,2024-03-19,March,416835,Krista Hall,555,1632,7,4569.6
Zudio,India,Karnataka,Chennai,Women,Pants,40,413348,Rented,2022-08-25,1000,Tracy Wong,M17,"8682 Castro Spurs Suite 370 North Davidview, OK 46106",(063)495-4055x032,10 AM - 7 PM,9,Not Available,Alarm,12882,2024-09-29,September,440604,Matthew Becker,231,793,7,2220.4
Zudio,India,West Bengal,Kolkata,Men,Shoes,49,413219,Rented,2024-01-08,1200,Susan White,M71,"80740 Knight Fort Kentton, AZ 34750",320.181.1363,10 AM - 7 PM,10,Available,CCTV,69768,2024-02-12,February,668680,Jesus Mitchell,928,2012,1,804.8000000000001
Zudio,India,Tamil Nadu,Chandigarh,Women,Hoodies,7,400012,Owned,2022-05-18,1400,Jose Rodriguez,M25,"461 Fitzgerald Trail Apt. 856 East Rebeccaview, NY 43817",001-366-137-4725x26955,10 AM - 7 PM,6,Not Available,None,82850,2024-08-13,August,542477,Mary Scott,747,2003,6,4807.2
Zudio,India,Rajasthan,Surat,Women,Pants,7,413404,Owned,2024-08-17,1400,Tammy Poole,M34,"349 Strickland Lakes Suite 241 Port Justinside, TN 79615",089.778.0186,10 AM - 9 PM,19,Not Available,Alarm,16405,2024-10-24,October,998040,Sarah Rios PhD,414,1407,7,3939.6000000000004
Zudio,India,Uttar Pradesh,Mysuru,Women,Pants,3,419524,Owned,2023-05-08,1000,Daniel Welch,M79,"538 Burch Trace Apt. 541 South Kristina, RI 01669",001-845-907-8037x136,10 AM - 9 PM,19,Available,"CCTV, Alarm",88996,2024-01-30,January,579704,Judy Murphy,731,2459,2,1967.2
Zudio,India,West Bengal,Meerut,Women,Shoes,13,402916,Owned,2020-10-06,1400,Terry Reed,M20,"6557 Jeffrey Points Suite 465 Mcintyreville, MN 42688",(476)788-8248x478,10 AM - 9 PM,16,Not Available,Alarm,24661,2024-07-21,July,928908,Caitlin Jackson,619,2590,5,5180.0
Zudio,India,Maharashtra,Satara,Men,Shirts,7,426091,Rented,2020-03-24,1300,Lisa Perez,M55,"57098 Heather Roads Langshire, MD 76033",001-425-302-3388x397,10 AM - 7 PM,13,Available,Alarm,30871,2024-07-22,July,117243,Karen Mitchell,988,2102,7,5885.6
Zudio,India,Maharashtra,Pune,Men,Tops,52,434735,Rented,2020-08-09,1400,Travis Turner,M47,"59495 Stacey Turnpike Douglasberg, NJ 28814",001-481-224-8490x33507,9 AM - 8 PM,13,Available,None,89070,2024-02-26,February,100271,Samantha Schneider,837,2106,1,842.4000000000001
Zudio,India,Tamil Nadu,Meerut,Women,Hoodies,58,417038,Owned,2022-06-06,800,Crystal Smith,M24,"577 Bender Well Jacksonburgh, DC 02618",(115)300-0113x48300,11 AM - 8 PM,3,Available,CCTV,46137,2024-07-17,July,972655,Anthony Owens,496,895,4,1432.0
Zudio,India,Tamil Nadu,Ahmedabad,Men,Tops,50,433177,Owned,2021-06-29,950,Austin Flores,M25,"816 Jones Coves Apt. 564 East Jennifer, ID 30356",+1-415-264-3637,10 AM - 9 PM,17,Available,Alarm,74004,2024-05-18,May,872370,Paul Donaldson,519,1174,2,939.2
Zudio,India,Karnataka,Indore,Women,Jeans,66,431954,Owned,2021-11-01,1300,Chelsey Patel,M11,"939 Carroll Parkways Hallshire, CO 10828",001-733-747-9164x801,11 AM - 8 PM,16,Available,Alarm,46969,2024-11-28,November,305037,Christopher Boone,715,1300,3,1560.0
Zudio,India,Uttar Pradesh,Chhattisgarh,Women,Hoodies,50,413489,Owned,2020-09-24,1200,Mrs. Stephanie Evans DVM,M71,"718 Mariah Villages East Kayleetown, DC 06364",402-249-6387,11 AM - 8 PM,15,Not Available,Alarm,38712,2024-04-20,April,304948,Leslie Guerrero,911,1425,1,570.0
Zudio,India,Maharashtra,Mumbai,Men,Shoes,46,420451,Rented,2023-02-06,800,Antonio Brady,M67,"259 Xavier Vista North Connorchester, AR 63242",341-466-7452,11 AM - 8 PM,20,Not Available,None,39513,2024-01-17,January,158766,Alan Wright,712,1596,3,1915.2
Zudio,India,Gujarat,Agra,Kids,Dresses,21,426572,Owned,2024-07-18,800,Eileen Smith,M12,"1637 David Burg Jonathanberg, UT 60277",080.673.3500x09341,11 AM - 8 PM,15,Available,None,63893,2024-03-01,March,158501,Christine Baker,903,1140,4,1824.0
Zudio,India,Delhi,Faridabad,Men,Shirts,80,435256,Owned,2020-01-23,800,Kenneth Williams,M2,"4970 Wood Glen Apt. 270 Robinsonport, WI 50242",136-291-4202x1307,10 AM - 7 PM,4,Available,CCTV,64932,2024-02-05,February,244299,Jennifer Guerrero,950,2629,7,7361.200000000001
Zudio,India,Karnataka,New Delhi,Men,Pants,77,433121,Rented,2020-09-20,1100,Lisa Smith,M15,"020 Burns Isle Lake Davidberg, ME 60740",(142)621-6397x59968,10 AM - 9 PM,4,Not Available,CCTV,35017,2024-02-23,February,760210,Dr. Ricky Henderson,939,2584,7,7235.200000000001
Zudio,India,Tamil Nadu,Chennai,Kids,Jackets,46,434590,Rented,2023-05-05,800,Karen Dickerson,M61,"30873 Samantha Overpass Port Michaelbury, AL 55165",+1-759-718-2829x57356,10 AM - 9 PM,20,Not Available,None,37150,2024-08-02,August,619653,Chad James,750,1925,6,4620.0
Zudio,India,Rajasthan,Jaipur,Men,Tops,23,402909,Rented,2022-11-04,1000,Maria Clark,M39,USCGC Hall FPO AA 72729,(954)488-4851,10 AM - 9 PM,20,Not Available,Alarm,74742,2024-11-13,November,877841,Joshua Ortiz,423,1200,7,3360.0
Zudio,India,Maharashtra,Indore,Kids,Tops,79,413041,Rented,2024-06-19,1100,Zachary Solomon,M99,"083 Johnson Spurs Suite 134 Rachelfort, DE 56555",001-934-661-7333x6325,9 AM - 8 PM,11,Available,None,25564,2024-03-22,March,434063,Richard Moore,737,938,7,2626.4
Zudio,India,Delhi,Kolkata,Men,Shoes,64,407044,Owned,2021-12-02,1300,Kim Schroeder,M14,USS Davis FPO AE 43871,597.440.1661x9927,9 AM - 8 PM,5,Not Available,None,15933,2024-06-18,June,572254,Andrew Adams,597,2383,3,2859.6000000000004
Zudio,India,Karnataka,Kolhapur,Men,T-shirts,23,400897,Owned,2023-08-29,800,Sarah Cordova,M23,"1329 Barber Flats Brianstad, AR 36418",+1-650-095-6771x9826,10 AM - 9 PM,14,Available,Alarm,45050,2024-07-27,July,271140,Megan Williams,565,1094,5,2188.0
Zudio,India,Rajasthan,Kolhapur,Kids,Jeans,65,402899,Owned,2022-03-02,1100,Jacqueline Adams,M74,"7844 Mueller Lane Suite 629 Tuckerstad, AK 32740",592-409-1133,11 AM - 8 PM,20,Available,None,11373,2024-02-24,February,931381,Karen Roberts,689,1713,7,4796.400000000001
Zudio,India,Tamil Nadu,Pune,Women,Shirts,40,419544,Owned,2020-09-12,1400,Don Sanchez,M20,"176 Brad Views Markside, KS 81881",529.682.8492x3355,10 AM - 7 PM,3,Available,None,92934,2024-03-25,March,208257,Aaron Jones,231,1524,6,3657.6000000000004
Zudio,India,Karnataka,Varanasi,Kids,Jackets,35,426764,Rented,2022-04-07,800,Janet Arnold,M25,"473 Dixon Branch Apt. 935 New Brett, KS 93605",(672)708-6785x036,11 AM - 8 PM,19,Not Available,Alarm,88437,2024-01-05,January,599828,Sean Robinson,675,2137,2,1709.6000000000001
Zudio,India,West Bengal,Kolkata,Men,Shoes,9,412011,Owned,2020-12-17,1100,Sandra Brown,M69,"09159 Joseph Unions Apt. 931 New Greg, MI 53369",(441)052-4998,11 AM - 8 PM,17,Not Available,CCTV,57925,2024-05-01,May,466245,Oscar Wilson,420,1348,5,2696.0
Zudio,India,Maharashtra,Ranchi,Men,Shirts,17,413676,Owned,2021-11-06,950,Dana Stewart,M38,"5842 Andrew Islands Suite 487 North Philipside, ME 08496",(396)034-8515,10 AM - 7 PM,3,Available,CCTV,58595,2024-02-20,February,733166,Juan Graves,604,2089,8,6684.8
Zudio,India,West Bengal,Aurangabad,Women,Dresses,25,408319,Rented,2020-04-02,1100,Susan Meyer,M57,"189 Lynch Circles New Bobport, AL 18915",(096)277-0742x108,11 AM - 8 PM,3,Not Available,CCTV,95094,2024-10-14,October,616075,Phillip Jackson,867,1159,2,927.2
Zudio,India,Tamil Nadu,Kolkata,Women,Hoodies,56,429248,Rented,2023-07-30,1000,Brandon Bruce,M11,"465 Angela Garden Suite 937 Thorntontown, ME 81698",103-039-9502x0685,11 AM - 8 PM,15,Not Available,None,15401,2024-04-21,April,942181,Sara Olsen,897,969,5,1938.0
Zudio,India,Gujarat,Mysuru,Women,Shoes,37,435802,Owned,2020-08-05,1300,Donna Mccullough,M22,"3231 Wall Canyon East Scott, GA 81937",+1-771-785-3800x949,11 AM - 8 PM,3,Not Available,None,89214,2024-11-21,November,911028,Bridget Hurley,906,1440,6,3456.0
Zudio,India,Rajasthan,New Delhi,Kids,Jackets,92,433582,Owned,2023-10-12,1000,Dylan Soto,M54,USS Benson FPO AP 51984,293.164.8991x0916,11 AM - 8 PM,9,Not Available,"CCTV, Alarm",85596,2024-10-20,October,206477,Nicholas Olson,205,2886,4,4617.6
Zudio,India,West Bengal,Chandigarh,Kids,Tops,15,400979,Owned,2023-02-17,1300,Christopher Morgan,M99,"36138 Moore Square Apt. 898 Johnchester, FL 68457",135.446.4185,11 AM - 8 PM,19,Not Available,"CCTV, Alarm",75792,2024-04-26,April,554606,Shawn Hurst,733,1932,2,1545.6000000000001
Zudio,India,Tamil Nadu,Chhattisgarh,Kids,T-shirts,14,418003,Rented,2023-08-04,950,Courtney Baker,M61,"472 James Dale Suite 190 Jaredfort, AZ 99197",+1-832-700-3996x04478,11 AM - 8 PM,7,Available,CCTV,97033,2024-04-20,April,253435,Kelly Clark,437,1729,8,5532.8
Zudio,India,Rajasthan,Kochi,Women,Dresses,4,405371,Rented,2024-01-12,950,Stephanie Peterson,M10,"055 Gonzalez Club Jasonton, MS 63828",274-903-8961,10 AM - 9 PM,19,Not Available,"CCTV, Alarm",11400,2024-10-19,October,545425,Joseph Olson,949,1159,1,463.6
Zudio,India,Delhi,Chandigarh,Kids,Jeans,39,414274,Owned,2020-05-26,1200,Linda Stanley PhD,M67,"7214 Lisa Groves Suite 282 North Shannon, FL 66168",001-205-642-9146x31490,10 AM - 9 PM,13,Available,CCTV,69397,2024-07-11,July,581282,Erin Webster,798,1016,3,1219.2
Zudio,India,Tamil Nadu,Meerut,Men,T-shirts,44,437058,Rented,2020-07-28,800,John Mcdonald,M99,"4753 Davis Loaf Rossmouth, WI 56461",(704)505-5351,9 AM - 8 PM,7,Not Available,"CCTV, Alarm",73241,2024-10-04,October,197359,Paula Weaver DDS,415,2192,3,2630.4
Zudio,India,Maharashtra,Mysuru,Women,Pants,72,400834,Rented,2023-11-09,1200,Andrew David,M14,"8128 Tracy Courts New Keith, FL 31349",569-681-8598,10 AM - 9 PM,5,Available,CCTV,91134,2024-04-24,April,521024,Johnny Murphy,428,1024,3,1228.8000000000002
Zudio,India,Rajasthan,Bengaluru,Men,Dresses,3,416231,Rented,2021-01-06,1200,Victoria Brown,M87,Unit 8035 Box 7269 DPO AE 53389,+1-376-321-4333,10 AM - 7 PM,19,Not Available,None,99893,2024-05-03,May,549758,Nicole Lopez,822,849,1,339.6
Zudio,India,West Bengal,Satara,Kids,Sweaters,43,430646,Rented,2021-02-04,1300,Victor Reynolds,M68,"28470 Schroeder Trafficway Williamsborough, NE 62441",655.376.9466x2399,11 AM - 8 PM,16,Not Available,"CCTV, Alarm",42780,2024-10-31,October,244849,Bradley Gonzalez,996,2902,4,4643.2
Zudio,India,West Bengal,Mumbai,Men,Shoes,18,425719,Rented,2020-10-08,1200,Jennifer Terry,M47,"234 Cynthia Crossroad Suite 881 Lake Andrewshire, NY 39099",263.318.8534,9 AM - 8 PM,14,Not Available,Alarm,36195,2024-10-25,October,615409,Joann Evans,647,2664,8,8524.800000000001
Zudio,India,Uttar Pradesh,Madurai,Men,Jeans,89,418039,Owned,2022-01-12,1300,Chase Anderson,M59,"3746 Kelly Courts Apt. 306 Port Erik, PA 60947",001-455-192-8073x128,9 AM - 8 PM,13,Not Available,Alarm,75800,2024-10-18,October,451115,James Lewis,605,2576,3,3091.2000000000003
Zudio,India,Karnataka,New Delhi,Women,T-shirts,55,403602,Rented,2023-08-19,800,Robert Powell,M32,"014 Rivas Vista Suite 738 East Jamesberg, MT 79612",556.296.9813,10 AM - 9 PM,20,Available,CCTV,63239,2024-08-26,August,675042,Mr. Kevin White,422,1548,4,2476.8
Zudio,India,Karnataka,Rajkot,Women,Skirts,49,434478,Owned,2023-11-24,1100,Melinda Jordan,M73,"966 Hernandez Turnpike Apt. 416 Aaronland, OK 14998",(244)997-9212,10 AM - 7 PM,11,Not Available,CCTV,68745,2024-08-01,August,643874,Rebekah Carrillo,910,1238,5,2476.0
Zudio,India,West Bengal,Coimbatore,Women,Shoes,43,419271,Rented,2023-11-15,1000,Erica Aguilar,M75,"1856 Ann Estates Apt. 964 New Williamborough, MO 57331",(137)090-7509x0149,11 AM - 8 PM,3,Not Available,None,78027,2024-09-05,September,722471,Seth Branch,957,2619,2,2095.2000000000003
Zudio,India,Uttar Pradesh,Ahmedabad,Kids,Sweaters,46,412839,Owned,2024-08-24,1200,Alice Blevins,M95,"9672 Melissa Curve West Kevin, MD 86187",+1-423-566-8308x3422,11 AM - 8 PM,6,Not Available,CCTV,36426,2024-04-20,April,260770,Alexis Price,204,2640,3,3168.0
Zudio,India,Karnataka,Chhattisgarh,Kids,Tops,46,415667,Rented,2021-01-02,1300,Adam Flores,M66,"181 Laura Estate South Brenda, IA 24379",(552)178-4289x0863,9 AM - 8 PM,10,Not Available,None,62154,2024-01-06,January,242811,Kimberly Lee,698,852,3,1022.4000000000001
Zudio,India,Uttar Pradesh,Guwahati,Women,Hoodies,18,422057,Owned,2022-03-27,1000,Joseph Moore,M18,"9459 Daniel Gateway Apt. 008 Melissafort, MN 90389",991.821.6913x79791,11 AM - 8 PM,19,Available,Alarm,34519,2024-02-11,February,813401,Randy Cole,405,654,3,784.8000000000001
Zudio,India,Karnataka,Guwahati,Men,Tops,79,424089,Owned,2024-11-24,950,Dustin Preston,M62,"723 Cook Station Apt. 343 New Michael, IN 81212",865.131.8765x12383,11 AM - 8 PM,7,Not Available,Alarm,29816,2024-11-21,November,916334,William Coleman,371,616,5,1232.0
Zudio,India,Gujarat,Bhopal,Men,Tops,33,429882,Rented,2022-12-03,1200,Julie Hernandez,M22,"838 Nathan Common Suite 851 Stevenport, ID 98769",470-750-3262x6994,9 AM - 8 PM,5,Available,Alarm,43205,2024-07-19,July,628694,Jennifer Richards,910,2064,3,2476.8
Zudio,India,Uttar Pradesh,Goa,Women,Sweaters,81,410039,Owned,2021-11-04,1000,Michael Stevens,M56,"49591 Melanie Heights Apt. 392 South Caleb, WA 52649",(562)895-9287x909,10 AM - 7 PM,11,Not Available,None,37349,2024-04-16,April,113601,Scott Hernandez,285,520,6,1248.0
Zudio,India,Maharashtra,Jammu,Men,Jackets,18,402926,Rented,2020-02-24,950,Matthew Lowery,M81,USS Cox FPO AP 42229,092.884.8667,9 AM - 8 PM,20,Available,"CCTV, Alarm",98004,2024-11-03,November,607924,David Bentley,874,2840,6,6816.0
Zudio,India,Delhi,Meerut,Kids,Hoodies,85,421532,Rented,2020-08-24,1400,Kevin Ferguson,M12,"84733 Johnson Wall Christophertown, MD 83757",(522)280-5756,11 AM - 8 PM,9,Not Available,Alarm,36978,2024-08-08,August,737981,Morgan Chandler,308,612,7,1713.6000000000001
